asset_id,period_end,observed_at,price_per_share,market_cap,event_type,source_type,source_reference,collected_at,researcher,precision_status,notes,volume,frequency,implied_market_cap,warning_reason
rally-congress,2025-06-30,2025-06-26T00:00:00Z,9.0,45000.0,chart_observation,manual_research,user-provided manual Rally CONGRESS price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 5000.0 shares outstanding.,,quarterly,45000.0,chart_observation_marked_exact
rally-congress,2025-09-30,2025-09-29T00:00:00Z,9.0,45000.0,chart_observation,manual_research,user-provided manual Rally CONGRESS price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 5000.0 shares outstanding.,,quarterly,45000.0,chart_observation_marked_exact
rally-congress,2025-12-31,2025-12-29T00:00:00Z,11.4,57000.0,chart_observation,manual_research,user-provided manual Rally CONGRESS price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 5000.0 shares outstanding.,,quarterly,57000.0,chart_observation_marked_exact
rally-congress,2026-03-31,2026-03-27T00:00:00Z,13.1,65500.0,chart_observation,manual_research,user-provided manual Rally CONGRESS price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 5000.0 shares outstanding.,,quarterly,65500.0,chart_observation_marked_exact
rally-congress,2026-06-30,2026-06-26T00:00:00Z,13.0,65000.0,chart_observation,manual_research,user-provided manual Rally CONGRESS price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 5000.0 shares outstanding.,,quarterly,65000.0,chart_observation_marked_exact
rally-deaton,2021-01-31,2021-01,25.0,285000.0,offering_price,rally_app,Rally App,2026-07-19,Marshall,exact,Initial offering,,,,
rally-deaton,2021-06-30,2021-05-24,17.5,199500.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2021-09-30,2021-08-05,24.0,273600.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2021-12-31,2021-12-30,17.5,199500.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2022-03-31,2022-03-30,18.7,213180.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2022-06-30,2022-06-28,16.0,182400.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2022-09-30,2022-09-26,19.0,216600.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2022-12-31,2022-12-30,16.0,182400.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2023-03-31,2023-03-30,20.5,233700.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2023-06-30,2023-06-28,24.0,273600.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2023-09-30,2023-09-26,24.0,273600.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2023-12-31,2023-12-26,23.5,267900.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2024-03-31,2024-03-25,24.75,282150.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2024-06-30,2024-06-27,23.0,262200.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2024-09-30,2024-09-25,25.85,294690.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2024-12-31,2024-12-30,27.5,313500.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2025-03-31,2025-03-31,27.75,316350.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2025-06-30,2025-06-27,27.0,307800.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2025-09-30,2025-09-26,24.0,273600.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2025-12-31,2025-12-30,24.15,275310.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2026-03-31,2026-03-30,24.0,273600.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,,,,,
rally-deaton,2026-06-30,2026-06-22,23.75,270750.0,chart_observation,rally_app_chart,Rally App,2026-07-19,Marshall,exact,Last close before pending buyout vote,,,,
rally-dimaggio2,2020-12-31,2020-11-01T00:00:00Z,10.5,21000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2020-11.,,quarterly,21000.0,observed_at_exceeds_quarter_lookback:60d; offering_price_excluded_from_secondary_returns
rally-dimaggio2,2021-03-31,2021-02-18T00:00:00Z,18.0,36000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36000.0,observed_at_exceeds_quarter_lookback:41d; chart_observation_marked_exact
rally-dimaggio2,2021-06-30,2021-04-22T00:00:00Z,12.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24000.0,observed_at_exceeds_quarter_lookback:69d; chart_observation_marked_exact
rally-dimaggio2,2021-09-30,2021-07-20T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,observed_at_exceeds_quarter_lookback:72d; chart_observation_marked_exact
rally-dimaggio2,2021-12-31,2022-01-24T00:00:00Z,7.75,15500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,15500.0,observed_at_after_period_end; chart_observation_marked_exact
rally-dimaggio2,2022-03-31,2022-03-29T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2022-06-30,2022-06-24T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2022-09-30,2022-09-28T00:00:00Z,7.0,14000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,14000.0,chart_observation_marked_exact
rally-dimaggio2,2022-12-31,2022-12-30T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2023-03-31,2023-03-29T00:00:00Z,10.95,21900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21900.0,chart_observation_marked_exact
rally-dimaggio2,2023-06-30,2023-06-30T00:00:00Z,10.95,21900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21900.0,chart_observation_marked_exact
rally-dimaggio2,2023-09-30,2023-09-28T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2023-12-31,2023-12-29T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2024-03-31,2024-03-28T00:00:00Z,8.9,17800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17800.0,chart_observation_marked_exact
rally-dimaggio2,2024-06-30,2024-06-24T00:00:00Z,9.5,19000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,19000.0,chart_observation_marked_exact
rally-dimaggio2,2024-09-30,2024-09-27T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2024-12-31,2024-12-30T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2025-03-31,2025-03-28T00:00:00Z,8.95,17900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17900.0,chart_observation_marked_exact
rally-dimaggio2,2025-06-30,2025-06-30T00:00:00Z,7.55,15100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,15100.0,chart_observation_marked_exact
rally-dimaggio2,2025-09-30,2025-09-26T00:00:00Z,8.95,17900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17900.0,chart_observation_marked_exact
rally-dimaggio2,2025-12-31,2025-12-30T00:00:00Z,8.05,16100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,16100.000000000002,chart_observation_marked_exact
rally-dimaggio2,2026-03-31,2026-03-27T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2026-06-30,2026-06-30T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dominos,2021-03-31,2021-01-01T00:00:00Z,5.5,11000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2021-01.,,quarterly,11000.0,observed_at_exceeds_quarter_lookback:89d; offering_price_excluded_from_secondary_returns
rally-dominos,2021-06-30,2021-05-04T00:00:00Z,6.1,12200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,12200.0,observed_at_exceeds_quarter_lookback:57d; chart_observation_marked_exact
rally-dominos,2021-09-30,2021-07-23T00:00:00Z,5.0,10000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10000.0,observed_at_exceeds_quarter_lookback:69d; chart_observation_marked_exact
rally-dominos,2021-12-31,2021-10-21T00:00:00Z,7.75,15500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,15500.0,observed_at_exceeds_quarter_lookback:71d; chart_observation_marked_exact
rally-dominos,2022-03-31,2022-01-14T00:00:00Z,7.3,14600.0,unknown,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Intraperiod observation preserved; Q1 2022 index bucket uses 2022-03-28 closer to period end.,,quarterly,14600.0,observed_at_exceeds_quarter_lookback:76d
rally-dominos,2022-03-31,2022-03-28T00:00:00Z,5.0,10000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10000.0,chart_observation_marked_exact
rally-dominos,2022-06-30,2022-06-27T00:00:00Z,5.5,11000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11000.0,chart_observation_marked_exact
rally-dominos,2022-09-30,2022-09-26T00:00:00Z,5.45,10900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10900.0,chart_observation_marked_exact
rally-dominos,2022-12-31,2022-12-27T00:00:00Z,5.45,10900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10900.0,chart_observation_marked_exact
rally-dominos,2023-03-31,2023-03-27T00:00:00Z,5.5,11000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11000.0,chart_observation_marked_exact
rally-dominos,2023-06-30,2023-06-26T00:00:00Z,5.65,11300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11300.0,chart_observation_marked_exact
rally-dominos,2023-09-30,2023-09-26T00:00:00Z,5.7,11400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11400.0,chart_observation_marked_exact
rally-dominos,2023-12-31,2023-12-29T00:00:00Z,3.25,6500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,6500.0,chart_observation_marked_exact
rally-dominos,2024-03-31,2024-03-26T00:00:00Z,5.6,11200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11200.0,chart_observation_marked_exact
rally-dominos,2024-06-30,2024-06-25T00:00:00Z,4.5,9000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,9000.0,chart_observation_marked_exact
rally-dominos,2024-09-30,2024-09-30T00:00:00Z,5.0,10000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10000.0,chart_observation_marked_exact
rally-dominos,2024-12-31,2024-12-31T00:00:00Z,5.1,10200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10200.0,chart_observation_marked_exact
rally-dominos,2025-03-31,2025-03-26T00:00:00Z,4.3,8600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,8600.0,chart_observation_marked_exact
rally-dominos,2025-06-30,2025-06-25T00:00:00Z,5.5,11000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11000.0,chart_observation_marked_exact
rally-dominos,2025-09-30,2025-09-30T00:00:00Z,5.45,10900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10900.0,chart_observation_marked_exact
rally-dominos,2025-12-31,2025-12-30T00:00:00Z,5.15,10300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10300.0,chart_observation_marked_exact
rally-dominos,2026-03-31,2026-03-26T00:00:00Z,5.9,11800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,11800.0,chart_observation_marked_exact
rally-dominos,2026-06-30,2026-06-25T00:00:00Z,5.1,10200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,10200.0,chart_observation_marked_exact
rally-dune,2020-12-31,2020-12-31T00:00:00Z,13.25,13250.0,offering_price,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,13250.0,offering_price_excluded_from_secondary_returns
rally-dune,2021-03-31,2021-03-23T00:00:00Z,20.0,20000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,20000.0,chart_observation_marked_exact
rally-dune,2021-06-30,2021-06-15T00:00:00Z,31.5,31500.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,31500.0,observed_at_exceeds_quarter_lookback:15d; chart_observation_marked_exact
rally-dune,2021-09-30,2021-10-18T00:00:00Z,40.0,40000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,40000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-dune,2021-12-31,2022-01-03T00:00:00Z,39.0,39000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,39000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-dune,2022-03-31,2022-03-29T00:00:00Z,36.9,36900.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,36900.0,chart_observation_marked_exact
rally-dune,2022-06-30,2022-06-30T00:00:00Z,32.3,32300.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,32300.0,chart_observation_marked_exact
rally-dune,2022-09-30,2022-09-26T00:00:00Z,40.0,40000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,40000.0,chart_observation_marked_exact
rally-dune,2022-12-31,2022-12-28T00:00:00Z,40.0,40000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,40000.0,chart_observation_marked_exact
rally-dune,2023-03-31,2023-03-31T00:00:00Z,25.0,25000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,25000.0,chart_observation_marked_exact
rally-dune,2023-06-30,2023-06-27T00:00:00Z,20.0,20000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,20000.0,chart_observation_marked_exact
rally-dune,2023-09-30,2023-09-29T00:00:00Z,34.15,34150.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,34150.0,chart_observation_marked_exact
rally-dune,2023-12-31,2023-12-29T00:00:00Z,22.0,22000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,22000.0,chart_observation_marked_exact
rally-dune,2024-03-31,2024-03-28T00:00:00Z,34.6,34600.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,34600.0,chart_observation_marked_exact
rally-dune,2024-06-30,2024-06-28T00:00:00Z,33.95,33950.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,33950.0,chart_observation_marked_exact
rally-dune,2024-09-30,2024-09-25T00:00:00Z,27.0,27000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,27000.0,chart_observation_marked_exact
rally-dune,2024-12-31,2024-12-27T00:00:00Z,33.0,33000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,33000.0,chart_observation_marked_exact
rally-dune,2025-03-31,2025-03-31T00:00:00Z,30.0,30000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,30000.0,chart_observation_marked_exact
rally-dune,2025-06-30,2025-06-26T00:00:00Z,27.0,27000.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,27000.0,chart_observation_marked_exact
rally-dune,2025-09-30,2025-09-29T00:00:00Z,26.4,26400.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,26400.0,chart_observation_marked_exact
rally-dune,2025-12-31,2025-12-30T00:00:00Z,26.4,26400.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,26400.0,chart_observation_marked_exact
rally-dune,2026-03-31,2026-03-27T00:00:00Z,25.55,25550.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,25550.0,chart_observation_marked_exact
rally-dune,2026-06-30,2026-06-29T00:00:00Z,26.35,26350.0,chart_observation,manual_research,user-provided manual Rally DUNE price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 1000 shares outstanding.,,quarterly,26350.0,chart_observation_marked_exact
rally-faubourg,2020-09-30,2020-09-11,75.0,150000.0,offering_price,rally_app,Rally App,2026-07-19T00:00:00Z,Marshall,exact,Initial offering,,quarterly,150000.0,
rally-faubourg,2020-12-31,2020-12-30,74.95,149900.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,149900.0,chart_observation_marked_exact
rally-faubourg,2021-03-31,2021-03-09,74.0,148000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,148000.0,chart_observation_marked_exact
rally-faubourg,2021-06-30,2021-05-13,45.5,91000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,91000.0,chart_observation_marked_exact
rally-faubourg,2021-09-30,2021-09-28,62.05,124100.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,124100.0,chart_observation_marked_exact
rally-faubourg,2022-03-31,2022-03-31,45.0,90000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,90000.0,chart_observation_marked_exact
rally-faubourg,2022-06-30,2022-06-30,40.0,80000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,80000.0,chart_observation_marked_exact
rally-faubourg,2022-09-30,2022-09-30,45.0,90000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,90000.0,chart_observation_marked_exact
rally-faubourg,2022-12-31,2022-12-30,57.5,115000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,115000.0,chart_observation_marked_exact
rally-faubourg,2023-03-31,2023-03-31,58.7,117400.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,117400.0,chart_observation_marked_exact
rally-faubourg,2023-06-30,2023-05-30,87.5,175000.0,buyout,rally_app,Rally App,2026-07-19T00:00:00Z,Marshall,exact,Final buyout / exit value.,,quarterly,175000.0,
rally-faubourg2,2021-03-31,2021-01-01T00:00:00Z,15.0,165000.0,offering_price,rally_app,Rally App,2026-07-19T00:00:00Z,Marshall,exact,Initial offering; submitted period_end 2021-01-31 normalized to 2021-Q1 quarter end,,quarterly,165000.0,observed_at_exceeds_quarter_lookback:89d; offering_price_excluded_from_secondary_returns
rally-faubourg2,2021-06-30,2021-06-18T00:00:00Z,14.75,162250.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,162250.0,chart_observation_marked_exact
rally-faubourg2,2021-09-30,2021-09-03T00:00:00Z,14.0,154000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,154000.0,observed_at_exceeds_quarter_lookback:27d; chart_observation_marked_exact
rally-faubourg2,2021-12-31,2022-01-10T00:00:00Z,13.8,151800.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,151800.0,observed_at_after_period_end; chart_observation_marked_exact
rally-faubourg2,2022-03-31,2022-03-31T00:00:00Z,10.2,112200.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,112200.0,chart_observation_marked_exact
rally-faubourg2,2022-06-30,2022-06-29T00:00:00Z,10.5,115500.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,115500.0,chart_observation_marked_exact
rally-faubourg2,2022-09-30,2022-09-30T00:00:00Z,9.0,99000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,99000.0,chart_observation_marked_exact
rally-faubourg2,2022-12-31,2022-12-28T00:00:00Z,11.0,121000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,121000.0,chart_observation_marked_exact
rally-faubourg2,2023-03-31,2023-03-31T00:00:00Z,11.25,123750.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,123750.0,chart_observation_marked_exact
rally-faubourg2,2023-06-30,2023-06-29T00:00:00Z,13.75,151250.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,151250.0,chart_observation_marked_exact
rally-faubourg2,2023-09-30,2023-09-26T00:00:00Z,13.5,148500.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,148500.0,chart_observation_marked_exact
rally-faubourg2,2023-12-31,2023-12-29T00:00:00Z,12.5,137500.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,137500.0,chart_observation_marked_exact
rally-faubourg2,2024-03-31,2024-03-27T00:00:00Z,14.5,159500.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,159500.0,chart_observation_marked_exact
rally-faubourg2,2024-06-30,2024-06-28T00:00:00Z,15.0,165000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,165000.0,chart_observation_marked_exact
rally-faubourg2,2024-09-30,2024-09-26T00:00:00Z,15.0,165000.0,chart_observation,rally_app_chart,Rally App,2026-07-19T00:00:00Z,Marshall,exact,,,quarterly,165000.0,chart_observation_marked_exact
rally-faubourg2,2025-03-31,2025-01-06T00:00:00Z,16.5,181500.0,buyout,rally_app,Rally App,2026-07-19T00:00:00Z,Marshall,exact,Final buyout / exit value,,quarterly,181500.0,observed_at_exceeds_quarter_lookback:84d
rally-frost,2019-12-31,2019-12-31T00:00:00Z,67.5,13500.0,offering_price,manual_research,user-provided manual Rally FROST price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 200 shares outstanding.,,quarterly,13500.0,offering_price_excluded_from_secondary_returns
rally-frost,2020-03-31,2020-04-21T00:00:00Z,69.85,13970.0,chart_observation,manual_research,user-provided manual Rally FROST price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 200 shares outstanding.,,quarterly,13969.999999999998,observed_at_after_period_end; chart_observation_marked_exact
rally-frost,2020-06-30,2020-07-28T00:00:00Z,72.55,14510.0,chart_observation,manual_research,user-provided manual Rally FROST price history,2026-07-25T00:00:00Z,codex,exact,Manually transcribed Rally observation; validated against 200 shares outstanding.,,quarterly,14510.0,observed_at_after_period_end; chart_observation_marked_exact
